Time,Seconds,NaiveLat,NaiveLng,NaiveAcc,NaiveSpeed,NewLat,NewLng,NewAcc,NewSpeed
12/10/2012 2:42:45 PM -08:00,74,47.64117763,-122.1394787,6.990255609,4.58889709651204,47.6411785136892,-122.13947196411,5.45773193784958,4.12995509938192
12/10/2012 2:42:46 PM -08:00,75,47.64117683,-122.1394777,8.051034635,5.54486318950839,47.6411781899236,-122.139471842183,6.09969209291797,4.62689141961683
12/10/2012 2:42:47 PM -08:00,76,47.64117599,-122.1394771,10.59183674,6.77631022966714,47.6411778182415,-122.139465621006,6.81674608880997,5.0481094492541
12/10/2012 2:42:48 PM -08:00,77,47.6411752,-122.1394765,11.98329533,7.95559977580109,47.6411773274834,-122.139472050013,7.83308659968094,5.85624626476318
12/10/2012 2:42:49 PM -08:00,78,47.64117495,-122.1394753,13.02025462,8.90304271146383,47.6411771589074,-122.139474583241,8.46748485781183,6.53381446659212
12/10/2012 2:42:50 PM -08:00,79,47.64117511,-122.1394744,14.69345634,9.86999709272888,47.6411772089635,-122.139471428136,9.18281047619297,7.44908772508465
12/10/2012 2:42:51 PM -08:00,80,47.64117532,-122.1394738,13.02025462,10.1507770713261,47.641176769527,-122.139478665228,9.17328387209855,7.57316016071831
12/10/2012 2:42:52 PM -08:00,81,47.64117566,-122.1394735,11.98329533,9.17248349230387,47.6411763934232,-122.13948011012,9.30184780670552,7.56517291460363
12/10/2012 2:42:53 PM -08:00,82,47.64117775,-122.139478,10.59183674,8.09125986030731,47.6411774967592,-122.139483324584,8.76685777210344,7.73162676898225
12/10/2012 2:42:54 PM -08:00,83,47.64118157,-122.1394749,10.59183674,7.71498478024025,47.6411788376808,-122.139484520659,8.48911623450123,7.16422519726938
12/10/2012 2:42:55 PM -08:00,84,47.64118547,-122.1394658,8.987471497,7.17255720394575,47.6411816587981,-122.139475636455,8.00174163984012,6.8138310435747
12/10/2012 2:42:56 PM -08:00,85,47.64118832,-122.1394592,10.59183674,7.07330059706557,47.6411837565032,-122.139470752927,7.75866631364498,6.3453994395057
12/10/2012 2:42:57 PM -08:00,86,47.64118978,-122.1394539,11.98329533,7.99290232091682,47.6411861738997,-122.139468851108,8.53556589324813,6.73927387393413
12/10/2012 2:42:58 PM -08:00,87,47.64118949,-122.1394522,11.98329533,8.53370177621376,47.6411859124632,-122.139466007715,8.47131985089546,6.87950179738106
12/10/2012 2:42:59 PM -08:00,88,47.64118718,-122.1394451,8.987471497,7.71093800065886,47.6411875595986,-122.13945611758,7.89932442828948,6.94721212724585
12/10/2012 2:43:00 PM -08:00,89,47.64118383,-122.1394438,10.59183674,7.37847280846166,47.6411877648907,-122.139451074019,7.95523477468138,6.51920670435747
12/10/2012 2:43:01 PM -08:00,90,47.64118304,-122.1394454,10.59183674,7.725517063019,47.6411858620667,-122.139449885779,8.09245974062069,6.70187135757946
12/10/2012 2:43:02 PM -08:00,91,47.64118287,-122.1394467,11.98329533,8.27075659782487,47.6411853070496,-122.139453845297,8.39975530886934,6.95433392344823
12/10/2012 2:43:03 PM -08:00,92,47.64118241,-122.13945,10.59183674,8.35842512283864,47.6411826790249,-122.139457360173,8.20825074640664,6.9820756192206
12/10/2012 2:43:04 PM -08:00,93,47.64118102,-122.1394507,8.987471497,7.00588030252711,47.6411834591361,-122.139452252282,7.55628282471995,6.72860519622462
12/10/2012 2:43:05 PM -08:00,94,47.64117939,-122.139453,8.987471497,6.40608483367301,47.6411848063125,-122.139454478068,7.56235054022175,6.2362824274641
12/10/2012 2:43:06 PM -08:00,95,47.64117746,-122.1394575,8.987471497,6.55679296804164,47.6411826473255,-122.139456267391,7.38458623429744,6.06487905612068
12/10/2012 2:43:07 PM -08:00,96,47.64117591,-122.1394602,8.987471497,6.49671797295477,47.6411822740021,-122.139458148633,7.14842328782652,5.96686203648542
12/10/2012 2:43:08 PM -08:00,97,47.64117545,-122.1394631,8.987471497,6.49839839208377,47.6411782210893,-122.13946400495,7.31636387256865,5.91368561793165
12/10/2012 2:43:09 PM -08:00,98,47.64117511,-122.1394647,8.987471497,6.57211117556717,47.6411794827006,-122.139464942295,7.11442476559598,5.99105035277683
12/10/2012 2:43:10 PM -08:00,99,47.64117662,-122.1394664,8.987471497,6.6371160206805,47.6411807287954,-122.139463304207,7.24137171594521,6.01972361115206
12/10/2012 2:43:11 PM -08:00,100,47.64117792,-122.139467,8.987471497,6.45042873809814,47.6411796570996,-122.139461166826,7.35520858903609,5.95858378847441
12/10/2012 2:43:12 PM -08:00,101,47.64117847,-122.1394658,8.987471497,6.37209154551268,47.6411814453972,-122.139459673142,7.13869576731676,5.77213284302421
12/10/2012 2:43:13 PM -08:00,102,47.64117876,-122.1394653,8.987471497,6.49792479476699,47.6411824032469,-122.139459765583,7.19610237094302,5.86735446112
12/10/2012 2:43:14 PM -08:00,103,47.64117922,-122.1394658,8.051034635,6.02300959896825,47.6411817682208,-122.139463277042,6.68781756072894,5.8532182253555
12/10/2012 2:43:15 PM -08:00,104,47.64117972,-122.1394662,8.051034635,5.78895833869653,47.6411831975979,-122.139465934083,6.62316764388437,5.55473330292013
12/10/2012 2:43:16 PM -08:00,105,47.64118002,-122.1394666,6.990255609,5.44795675185593,47.6411838213325,-122.13946380505,6.1940697241601,5.22418474234205
12/10/2012 2:43:17 PM -08:00,106,47.64118023,-122.1394668,8.051034635,5.58243021714996,47.6411848494103,-122.139465505601,6.53283697089148,5.1642461600408
12/10/2012 2:43:18 PM -08:00,107,47.64118031,-122.139467,8.051034635,5.8793185205994,47.6411836847074,-122.139468422707,6.56814362171972,5.27674173355703
12/10/2012 2:43:19 PM -08:00,108,47.6411804,-122.1394671,10.59183674,6.96851580707679,47.6411818922038,-122.139468186896,7.18093723085524,5.56085245014182
12/10/2012 2:43:20 PM -08:00,109,47.64118044,-122.1394671,8.051034635,6.77590305896652,47.6411816522902,-122.139469131572,6.63741301717936,5.66184376384751
12/10/2012 2:43:21 PM -08:00,110,47.64118044,-122.1394672,8.051034635,5.91983185096641,47.6411831199906,-122.139469764869,6.80965712651345,5.45130365937778
12/10/2012 2:43:22 PM -08:00,111,47.64118044,-122.1394673,8.987471497,6.16173789099753,47.6411825581284,-122.139467990027,6.90360764646877,5.48823454618865
12/10/2012 2:43:23 PM -08:00,112,47.6411804,-122.1394673,8.051034635,6.18477187333898,47.6411808731204,-122.139467752731,6.62512394035319,5.45287880588319
12/10/2012 2:43:24 PM -08:00,113,47.6411804,-122.1394673,6.990255609,5.43659366926085,47.6411808962887,-122.139469107406,6.12398916720762,5.11652752535999
12/10/2012 2:43:25 PM -08:00,114,47.64118035,-122.1394673,6.990255609,5.23236420377815,47.6411816369284,-122.139469807485,5.94263612664933,4.85266815454131
12/10/2012 2:43:26 PM -08:00,115,47.64118031,-122.1394673,6.990255609,5.01460290865938,47.6411809220829,-122.139471115044,5.8512512554193,4.87762867547919
12/10/2012 2:43:27 PM -08:00,116,47.64118031,-122.1394673,6.990255609,4.93438401965816,47.6411801149088,-122.139470871069,5.96534210135682,4.97953469438665
12/10/2012 2:43:28 PM -08:00,117,47.64118027,-122.1394673,6.990255609,4.92101916993081,47.6411812989048,-122.139470008657,5.84396035666619,4.67592776144039
12/10/2012 2:43:29 PM -08:00,118,47.64118027,-122.1394673,5.692941186,4.60222944928159,47.6411811757202,-122.139469805859,5.13456085193633,4.39863057698481
12/10/2012 2:43:30 PM -08:00,119,47.64118027,-122.1394673,5.692941186,4.04060710136395,47.6411798371865,-122.139468907257,5.00243526989906,4.07083092339896
12/10/2012 2:43:31 PM -08:00,120,47.64118031,-122.1394672,5.692941186,4.13582994048058,47.641179687066,-122.139464789935,4.9173468274556,3.98568172508321
12/10/2012 2:43:32 PM -08:00,121,47.64118035,-122.1394671,5.692941186,4.09886063717919,47.6411805185044,-122.139464493039,5.08538485628549,3.9911861218203
12/10/2012 2:43:33 PM -08:00,122,47.64118044,-122.1394669,5.692941186,4.08006101070936,47.641179336409,-122.139465476583,4.93537959391496,3.8867127110365
12/10/2012 2:43:34 PM -08:00,123,47.64118052,-122.1394668,5.692941186,4.0894212402922,47.6411799015947,-122.139466946327,4.82916227594286,3.78707062310024
12/10/2012 2:43:35 PM -08:00,124,47.64118056,-122.1394667,8.051034635,4.94450301215799,47.6411790507584,-122.139466369022,5.68665297749341,4.31673177043134
12/10/2012 2:43:36 PM -08:00,125,47.64118031,-122.1394645,8.051034635,6.01183558511802,47.641178205867,-122.139467520345,6.14953528420882,4.78732270406533
12/10/2012 2:43:37 PM -08:00,126,47.64117734,-122.1394539,6.990255609,5.39277590842524,47.6411775927392,-122.139462347503,5.93755995423011,4.88840426277771
12/10/2012 2:43:38 PM -08:00,127,47.64117532,-122.1394378,8.051034635,5.30617992224361,47.6411790447875,-122.13945775531,6.06968801837276,4.67422682644983
12/10/2012 2:43:39 PM -08:00,128,47.6411731,-122.1394204,8.051034635,5.74310689200319,47.6411747926364,-122.139449363765,6.14977822507801,4.8883523429294
12/10/2012 2:43:40 PM -08:00,129,47.64117109,-122.1393997,8.051034635,5.82756959915835,47.6411746606051,-122.139436446411,6.50188685281431,4.90298970084397
12/10/2012 2:43:41 PM -08:00,130,47.64116958,-122.1393736,8.051034635,6.02617854416648,47.6411720561151,-122.139418203526,6.60039177034261,5.00568555806166
12/10/2012 2:43:42 PM -08:00,131,47.64116728,-122.1393499,8.051034635,6.0504142437775,47.6411703887849,-122.139396799157,6.61088096746066,4.95619128967572
12/10/2012 2:43:43 PM -08:00,132,47.64116363,-122.1393231,8.051034635,5.99034306335832,47.6411707441912,-122.139371902987,6.48956128458364,5.05431118725158
12/10/2012 2:43:44 PM -08:00,133,47.64115764,-122.1392886,8.051034635,6.42496588111829,47.6411677242478,-122.13934837079,6.47309637147291,4.93308332092775
12/10/2012 2:43:45 PM -08:00,134,47.64115202,-122.1392527,8.051034635,6.22130001974994,47.6411599641519,-122.139317191731,6.10072672380483,4.84502237666364
12/10/2012 2:43:46 PM -08:00,135,47.6411488,-122.139221,8.051034635,6.09535511944898,47.6411537232347,-122.139286500573,6.1966112113807,4.90696808771931
12/10/2012 2:43:47 PM -08:00,136,47.64114758,-122.1391891,8.051034635,6.24113440936355,47.6411489730286,-122.139255359596,6.36094150476359,4.91324074158173
12/10/2012 2:43:48 PM -08:00,137,47.64114595,-122.1391616,9.809766572,6.7805526399381,47.6411474952066,-122.139236721606,6.63336107951693,4.85418755298031
12/10/2012 2:43:49 PM -08:00,138,47.64114268,-122.1391388,8.051034635,6.79766253833684,47.6411432154934,-122.139202755801,6.2358667396248,5.20444138992181
12/10/2012 2:43:50 PM -08:00,139,47.64114142,-122.1391163,8.051034635,5.96385198888001,47.6411428626706,-122.13917459436,6.30280829251457,4.91537330815138
12/10/2012 2:43:51 PM -08:00,140,47.64114012,-122.139093,8.051034635,6.11321258452897,47.6411407757445,-122.139152469703,6.29845948030055,4.75057776307547
12/10/2012 2:43:52 PM -08:00,141,47.64113551,-122.1390733,8.051034635,6.04106381300037,47.6411409749116,-122.139128018729,6.15342244462749,4.73777600110262
12/10/2012 2:43:53 PM -08:00,142,47.64113321,-122.1390537,8.051034635,6.0052884906958,47.6411348758941,-122.139107144107,6.21099638161228,4.77739001075875
12/10/2012 2:43:54 PM -08:00,143,47.64112901,-122.1390327,6.954499591,5.67279743153168,47.6411320081097,-122.139082895094,5.90028670846209,4.58796502126812
12/10/2012 2:43:55 PM -08:00,144,47.64112072,-122.1390083,5.692941186,4.81414342600756,47.6411234318837,-122.139047207209,5.21667069331736,4.87020626903461
12/10/2012 2:43:56 PM -08:00,145,47.64111435,-122.1389842,6.954499591,4.93586189040681,47.6411193839291,-122.139027573726,5.1658256863338,3.93724145751072
12/10/2012 2:43:57 PM -08:00,146,47.64110504,-122.1389607,8.051034635,5.74579286401511,47.6411149227585,-122.139012893126,5.61014656310187,4.00844885646468
12/10/2012 2:43:58 PM -08:00,147,47.64110504,-122.1389438,5.692941186,5.13285721855049,47.6411127365173,-122.138981654045,5.11370834685828,4.45315605056578
12/10/2012 2:43:59 PM -08:00,148,47.6411006,-122.1389219,5.692941186,4.28274612022645,47.6411096899135,-122.138955817005,4.71657496402807,4.13639916740001
12/10/2012 2:44:00 PM -08:00,149,47.64109595,-122.1389017,5.692941186,4.29741390868189,47.6411041198937,-122.13893435837,4.80029593093733,3.97290025164866
12/10/2012 2:44:01 PM -08:00,150,47.64109423,-122.1388776,5.692941186,4.46688467552239,47.6411018742594,-122.138913343273,4.98120889013479,3.74325293170924
12/10/2012 2:44:02 PM -08:00,151,47.64109171,-122.1388584,5.692941186,4.33892356304773,47.6410998944366,-122.138891303005,4.65451149546697,3.68951279119857
12/10/2012 2:44:03 PM -08:00,152,47.64108798,-122.1388375,5.692941186,4.54098373752356,47.6410957759922,-122.138872026469,4.74445442463567,3.72751611040821
12/10/2012 2:44:04 PM -08:00,153,47.6410853,-122.1388147,5.692941186,4.37307955142426,47.6410918960155,-122.138848125908,4.69419667296155,3.89926209142116
12/10/2012 2:44:05 PM -08:00,154,47.64108664,-122.1388013,3.994431776,3.70192960058377,47.6410893768331,-122.138821171914,3.98745241385958,3.9073720714622
12/10/2012 2:44:06 PM -08:00,155,47.64108363,-122.1387788,3.994431776,3.30134946469385,47.6410861853977,-122.13879870239,3.73060174138407,3.33455223251878
12/10/2012 2:44:07 PM -08:00,156,47.64108124,-122.1387584,3.994431776,3.27678217190758,47.6410837642188,-122.138778321655,3.78733443701508,3.11168527522157
12/10/2012 2:44:08 PM -08:00,157,47.64107977,-122.1387408,3.994431776,3.21425174593099,47.6410819128915,-122.13876030257,3.71773447960461,3.04575986743525
12/10/2012 2:44:09 PM -08:00,158,47.64107353,-122.1387188,3.994431776,3.3240061460422,47.6410772190467,-122.138741793824,3.64695457080009,3.12405879302096
12/10/2012 2:44:10 PM -08:00,159,47.64106871,-122.1386996,3.994431776,3.29272807700871,47.6410732336784,-122.138720255454,3.75798018328507,3.10816773046697
12/10/2012 2:44:11 PM -08:00,160,47.64106682,-122.1386773,3.994431776,3.20804484201269,47.6410716922708,-122.138698900467,3.74020524582025,3.09073258374037
12/10/2012 2:44:12 PM -08:00,161,47.64106213,-122.1386531,3.994431776,3.3779443103777,47.6410664560187,-122.13867649165,3.84527286878794,3.26132478873038
12/10/2012 2:44:13 PM -08:00,162,47.64105873,-122.1386267,3.994431776,3.52902555485561,47.64106182949,-122.138650939731,3.65594442689214,3.23880771709431
12/10/2012 2:44:14 PM -08:00,163,47.64105706,-122.1386039,3.994431776,3.25984243335635,47.6410598972946,-122.138627420473,3.57973018771208,3.22771247332412
12/10/2012 2:44:15 PM -08:00,164,47.64105655,-122.1385823,3.994431776,3.13140618204231,47.641056522131,-122.138604649814,3.87881226380014,3.04461976818961
12/10/2012 2:44:16 PM -08:00,165,47.64105525,-122.1385609,3.994431776,3.14871086912691,47.6410561077766,-122.138582858754,3.75208292207199,3.2074534139009
12/10/2012 2:44:17 PM -08:00,166,47.64105446,-122.1385401,3.994431776,3.25734068957296,47.6410557327882,-122.138562240366,3.69112419085307,3.04833623157231
12/10/2012 2:44:18 PM -08:00,167,47.64105169,-122.1385197,3.994431776,3.23650517352477,47.6410530158264,-122.138541540388,3.6565729290487,2.96099068533372
12/10/2012 2:44:19 PM -08:00,168,47.6410527,-122.1384981,3.994431776,3.32232680391973,47.6410528238344,-122.138520597421,3.44370174345777,3.0470441814589
12/10/2012 2:44:20 PM -08:00,169,47.64105265,-122.1384784,3.994431776,3.16349614202574,47.6410528034874,-122.138500553012,3.75002516755683,2.97954666364168
12/10/2012 2:44:21 PM -08:00,170,47.64105127,-122.138459,3.994431776,3.15735087867494,47.6410509692521,-122.138479914903,3.73491786786521,3.170292803602
12/10/2012 2:44:22 PM -08:00,171,47.6410483,-122.1384401,3.994431776,3.1964945215034,47.641049594869,-122.138459443449,3.64216708719442,3.08819864731397
12/10/2012 2:44:23 PM -08:00,172,47.64104482,-122.1384214,5.692941186,3.84301718729811,47.6410476752525,-122.138449744182,4.61169589713695,2.97698157935973
12/10/2012 2:44:24 PM -08:00,173,47.64104121,-122.138403,5.692941186,4.24678595497736,47.641045613778,-122.138435147065,4.58092509415633,3.60714740370257
12/10/2012 2:44:25 PM -08:00,174,47.64103652,-122.1383826,5.692941186,4.36365380195596,47.6410416061129,-122.138416175346,4.75584164672338,3.85093301905291
12/10/2012 2:44:26 PM -08:00,175,47.64103878,-122.1383716,3.994431776,3.65908865863151,47.6410414391799,-122.138389444057,4.00253376927059,3.65925745631576
12/10/2012 2:44:27 PM -08:00,176,47.64103887,-122.1383562,3.994431776,3.09944187787079,47.6410402914486,-122.138374506833,3.77694870870349,3.1790002118686
12/10/2012 2:44:28 PM -08:00,177,47.64103765,-122.1383387,3.994431776,3.11330087254949,47.6410388511282,-122.138357059877,3.69016007049819,3.11736299961917
12/10/2012 2:44:29 PM -08:00,178,47.64103706,-122.1383237,3.994431776,3.1232066246092,47.6410365139749,-122.138342849778,3.71994270243303,2.94031479822141
12/10/2012 2:44:30 PM -08:00,179,47.64103715,-122.1383094,3.994431776,3.03230067214154,47.6410365578143,-122.13832776661,3.57607917953716,2.9020593837727
12/10/2012 2:44:31 PM -08:00,180,47.64103476,-122.1382935,5.692941186,3.68622544422356,47.6410345559958,-122.138320895345,4.37641412390743,3.04198455654809
12/10/2012 2:44:32 PM -08:00,181,47.64103011,-122.1382745,3.994431776,3.77089219002814,47.6410315109524,-122.138296225088,3.91305346846587,3.48315128373607
12/10/2012 2:44:33 PM -08:00,182,47.64102587,-122.1382566,3.994431776,3.16864441748122,47.6410287767615,-122.13827751426,3.56765955243791,3.04976507382152
12/10/2012 2:44:34 PM -08:00,183,47.64101955,-122.1382362,5.692941186,3.88449316670492,47.6410261811166,-122.138265737738,4.56459012517522,3.08800275670823
12/10/2012 2:44:35 PM -08:00,184,47.64101284,-122.1382153,5.692941186,4.31397232135544,47.6410233478382,-122.138246739818,4.94092233401619,3.60800222788087
12/10/2012 2:44:36 PM -08:00,185,47.64100538,-122.1381933,5.692941186,4.39008616576024,47.6410148983243,-122.138224094311,4.70438776653167,3.79275153835757
12/10/2012 2:44:37 PM -08:00,186,47.64099792,-122.1381692,8.051034635,5.2611308224624,47.6410102881835,-122.138213793879,5.67825753033037,3.84846845934859
12/10/2012 2:44:38 PM -08:00,187,47.64098975,-122.1381443,8.051034635,6.15248180295506,47.6410045276556,-122.138196292659,6.24293372926779,4.36388178378466
12/10/2012 2:44:39 PM -08:00,188,47.64098091,-122.1381209,9.809766572,6.72500386470408,47.6409997030211,-122.13818569362,6.4729248349739,4.50062743995746
12/10/2012 2:44:40 PM -08:00,189,47.64097181,-122.1380961,9.809766572,7.33657483611733,47.6409911502581,-122.138165160803,6.43546274674988,4.84143895261194
12/10/2012 2:44:41 PM -08:00,190,47.64096251,-122.1380703,9.809766572,7.22563413245428,47.6409826351962,-122.138143702398,6.81869531057405,4.94387575551382
12/10/2012 2:44:42 PM -08:00,191,47.64095379,-122.1380451,9.809766572,7.30762271945506,47.6409792449661,-122.138120025872,7.20890159043543,5.11231106658282
12/10/2012 2:44:43 PM -08:00,192,47.64094595,-122.1380202,9.809766572,7.4407203077036,47.6409719024324,-122.138093178808,6.55259742017297,5.10933390066438
12/10/2012 2:44:44 PM -08:00,193,47.6409364,-122.1379939,9.809766572,7.28491603972026,47.6409654874287,-122.13806966812,6.69894648544705,5.09734053773279
12/10/2012 2:44:45 PM -08:00,194,47.64092613,-122.1379719,8.051034635,6.76763021206492,47.6409554833462,-122.138030415791,6.63245571287505,5.55149894943476
12/10/2012 2:44:46 PM -08:00,195,47.6409144,-122.1379481,8.051034635,6.16647725076901,47.6409424540958,-122.138005092772,6.25164391246699,5.13288077846248
12/10/2012 2:44:48 PM -08:00,197,47.64089206,-122.1378985,6.954499591,3.35340739373543,47.6409249512273,-122.13796891055,5.10368821584818,2.56104501141228
12/10/2012 2:44:48 PM -08:00,197,47.64089206,-122.1378985,6.954499591,∞,47.6409088080275,-122.137938283727,6.36745059016846,∞
12/10/2012 2:44:49 PM -08:00,198,47.64088179,-122.1378755,6.954499591,5.41544330789393,47.6408985644553,-122.137912710596,6.17586640643115,4.96737300337879
12/10/2012 2:44:51 PM -08:00,200,47.64087261,-122.1378299,6.954499591,3.03682799933172,47.6408908877689,-122.137879721085,5.61312635686401,2.44258913263456
12/10/2012 2:44:51 PM -08:00,200,47.64087261,-122.1378299,6.954499591,∞,47.6408817003979,-122.137856280721,6.56813044149804,∞
12/10/2012 2:44:52 PM -08:00,201,47.64086457,-122.1378053,6.954499591,5.37439136278248,47.6408762962609,-122.137840161474,5.85524456939796,4.84750145978602
12/10/2012 2:44:54 PM -08:00,203,47.64085451,-122.1377563,5.692941186,2.92455240104781,47.6408674437876,-122.137799995649,4.83044536980959,2.47225894108762
12/10/2012 2:44:54 PM -08:00,203,47.64085451,-122.1377563,5.692941186,∞,47.64085986386,-122.137777191533,5.436318581114,∞
12/10/2012 2:44:55 PM -08:00,204,47.64084973,-122.1377324,5.692941186,4.27211052731642,47.6408561513238,-122.137760173157,5.13360253656083,4.1937112338766
12/10/2012 2:44:57 PM -08:00,206,47.64083686,-122.1376879,5.692941186,2.60499071030782,47.6408478747467,-122.137733435892,4.59352108156197,2.11234474604037
12/10/2012 2:44:58 PM -08:00,207,47.64082903,-122.1376665,5.692941186,4.47619970922982,47.6408403501938,-122.137705966872,4.55622928018084,3.92923638246131
12/10/2012 2:44:59 PM -08:00,208,47.64082098,-122.137646,5.692941186,4.51548375013827,47.6408336018716,-122.137682098278,4.70518693487874,3.80427858875414
12/10/2012 2:45:00 PM -08:00,209,47.64081239,-122.1376229,3.994431776,3.96524809912412,47.6408204748399,-122.137643270591,3.87337930298664,4.46501273209866
12/10/2012 2:45:01 PM -08:00,210,47.64080526,-122.1376015,3.994431776,3.33975196475702,47.6408123175338,-122.137622206834,3.70717493117073,3.34299110401802
12/10/2012 2:45:02 PM -08:00,211,47.64080158,-122.1375845,3.994431776,3.07948964474532,47.6408069301758,-122.137602446198,3.62489739382579,3.01095262876766
12/10/2012 2:45:03 PM -08:00,212,47.64080183,-122.1375637,3.994431776,3.26539713964378,47.6408039834224,-122.137583471762,3.76089050297264,3.10913264285949
12/10/2012 2:45:04 PM -08:00,213,47.64080208,-122.1375502,3.994431776,3.12796790347918,47.6408040902453,-122.137567795682,3.80369919822893,3.01003491138094
12/10/2012 2:45:05 PM -08:00,214,47.64080598,-122.1375417,3.994431776,3.0084006055568,47.6408051063866,-122.137555995152,3.70614934724791,2.86041918400132
12/10/2012 2:45:06 PM -08:00,215,47.64081285,-122.1375341,3.994431776,3.01630743047164,47.6408084209257,-122.137546535243,3.70978677936576,2.96260660799553
12/10/2012 2:45:07 PM -08:00,216,47.64082102,-122.1375267,3.994431776,3.05223932662123,47.6408150771707,-122.137536774532,3.58314357269243,3.04166070845117
12/10/2012 2:45:08 PM -08:00,217,47.64083573,-122.137517,3.994431776,3.35689813792287,47.6408258031868,-122.137527764559,3.52690254753433,2.99995564538566
12/10/2012 2:45:09 PM -08:00,218,47.64084864,-122.1375116,3.994431776,3.26631042840419,47.6408366989095,-122.137519998646,3.80978367816345,3.0838151576232
12/10/2012 2:45:10 PM -08:00,219,47.64086327,-122.1375056,3.994431776,3.27750211707726,47.640850290224,-122.13751595075,3.8233220721213,3.16142532124864
12/10/2012 2:45:11 PM -08:00,220,47.64087911,-122.1375,5.692941186,3.95108952030923,47.6408578811682,-122.137510276819,4.6156271437181,2.98476797304441
12/10/2012 2:45:12 PM -08:00,221,47.64088636,-122.1374976,3.994431776,3.74553226934743,47.6408731197046,-122.13750275657,3.93746268399092,3.38803841268973
12/10/2012 2:45:13 PM -08:00,222,47.64089533,-122.1374945,5.692941186,3.68038738013543,47.6408777872262,-122.137499867917,4.62227474468032,3.09261942049043
12/10/2012 2:45:14 PM -08:00,223,47.64090295,-122.13749,5.692941186,4.22614815335214,47.6408852921232,-122.137498395715,4.91663423251797,3.48283605532865
12/10/2012 2:45:15 PM -08:00,224,47.64091188,-122.137489,5.692941186,4.22748645419955,47.6408935177293,-122.137494847414,4.70194020541091,3.65982256332211
12/10/2012 2:45:16 PM -08:00,225,47.64091951,-122.1374829,5.692941186,4.12905719434083,47.6409016172822,-122.137489796769,4.82429640933237,3.61523900646832
12/10/2012 2:45:17 PM -08:00,226,47.64092751,-122.1374742,5.692941186,4.20365954006036,47.640910250615,-122.137481162056,4.98776749098062,3.70479980370446
12/10/2012 2:45:18 PM -08:00,227,47.6409369,-122.1374686,5.692941186,4.26778711760016,47.6409193736508,-122.137476038982,4.99933081793187,3.78602177698138
12/10/2012 2:45:19 PM -08:00,228,47.64094574,-122.1374599,6.954499591,4.81110413454849,47.6409258795832,-122.137470990591,5.50635559411189,3.85390644274318
12/10/2012 2:45:20 PM -08:00,229,47.64095513,-122.1374481,6.954499591,5.36762822423267,47.640933932091,-122.137463965615,5.4660652553944,4.07307371951939
12/10/2012 2:45:21 PM -08:00,230,47.64096276,-122.1374367,9.809766572,6.15740566562776,47.6409346954086,-122.137460480861,6.46452020825026,4.11136707841545
12/10/2012 2:45:22 PM -08:00,231,47.64097403,-122.1374208,9.809766572,7.2696273134902,47.6409411256794,-122.137452638048,6.71948588250152,4.68586325000427
12/10/2012 2:45:23 PM -08:00,232,47.6409807,-122.1374061,11.75221974,7.75569066840372,47.6409434351977,-122.137445659407,6.94196112379249,5.05202275456948
12/10/2012 2:45:24 PM -08:00,233,47.6409913,-122.1373967,11.05256457,8.20152693240161,47.6409514760436,-122.137437868752,7.00105965901658,5.08322450608323
12/10/2012 2:45:25 PM -08:00,234,47.64098878,-122.1373805,11.05256457,8.11316844470258,47.6409555525804,-122.1374243508,7.38521944830596,5.20407140256996
12/10/2012 2:45:26 PM -08:00,235,47.64099247,-122.1373675,11.05256457,8.01257561249482,47.6409600163163,-122.137416805674,7.44025975138051,5.33364176143166
12/10/2012 2:45:27 PM -08:00,236,47.64100588,-122.1373573,11.05256457,8.12401446228911,47.640968210794,-122.137407399964,7.98894763237073,5.55614978999781
12/10/2012 2:45:28 PM -08:00,237,47.64101485,-122.1373492,11.05256457,8.10683550257663,47.6409766273542,-122.13739823027,8.38556868307605,5.69882015512155
12/10/2012 2:45:29 PM -08:00,238,47.64102546,-122.1373414,13.5825365,9.06729136312918,47.6409838387113,-122.137392914427,9.04047223871026,5.49221546486221
12/10/2012 2:45:30 PM -08:00,239,47.64103459,-122.1373409,11.05256457,8.71150948429924,47.6409940046883,-122.137383427803,8.5030628470724,6.19212351400986
12/10/2012 2:45:31 PM -08:00,240,47.64104582,-122.1373383,12.98190327,8.9552902180935,47.6410001160159,-122.137377322128,8.58814766745258,5.63928572427671
12/10/2012 2:45:32 PM -08:00,241,47.6410555,-122.1373373,13.5825365,9.72098999172777,47.6410090664181,-122.13737729322,9.09888511852874,5.85321544543701
12/10/2012 2:45:33 PM -08:00,242,47.64106116,-122.1373337,14.84537435,10.1025452898022,47.641012931759,-122.137368033445,9.26673120986443,6.32675872383783
12/10/2012 2:45:34 PM -08:00,243,47.64106619,-122.1373259,16.784339,11.6176617036742,47.6410193283723,-122.137369124006,9.42134990228334,6.55302223022713
12/10/2012 2:45:35 PM -08:00,244,47.64106778,-122.1373145,20.22026975,13.9225646900586,47.6410167034541,-122.137369224864,9.95968439757671,6.94451088332536
12/10/2012 2:45:36 PM -08:00,245,47.64107457,-122.1373002,14.84537435,12.8855160441176,47.6410220785862,-122.137356380112,10.4765825033345,7.21576850347184
12/10/2012 2:45:37 PM -08:00,246,47.6410861,-122.1372865,14.29788986,10.5810413949698,47.6410319087148,-122.137343631418,10.5105867751622,7.23425383915896
